Position_X,Position_Y,Position_Z,Orientation_Roll,Orientation_Pitch,Orientation_Yaw,Angular_Velocity_Roll,Angular_Velocity_Pitch,Angular_Velocity_Yaw,Load_Position_X,Load_Position_Y,Load_Position_Z,Wave_Height,Load_Velocity_Z,Buoyant_Force_1_X,Buoyant_Force_1_Y,Buoyant_Force_2_X,Buoyant_Force_2_Y
0.0,0.0,0.07465351698649939,0.00031599055863282656,0.0007767350976468519,0.0,-0.009767759899119339,-0.0049807594396213736,0.0,15.0,0.0,24.40733527103292,0.5192153378066682,0.10038124332787737,11281.642823231547,11270.983895600684,11180.700191248168,11170.041263617302
0.0,0.0,0.08273826441750085,-0.00017126733364988963,0.00047164387699550703,0.0,-0.009745157845654323,-0.006101824413026898,0.0,15.0,0.0,24.398887643334184,0.5246835141326309,0.16169494862002912,11278.977173535844,11279.256980031665,11198.482216684535,11198.762023180356
0.0,0.0,0.09362974075965534,-0.0006133791712027974,0.0001272116139372377,0.0,-0.008842236751058156,-0.006888645261165386,0.0,15.0,0.0,24.38758220569037,0.529355557484797,0.21782952684308993,11178.031929497773,11189.209813438842,11121.536456506677,11132.714340447745
0.0,0.0,0.10682705393387779,-0.0009709297408356686,-0.00023810870747299463,0.0,-0.007151011392657423,-0.007306406428204646,0.0,15.0,0.0,24.37394559865264,0.5332243786986177,0.263946263484449,10986.17652490658,11007.113373338687,10956.180349227381,10977.117197659489
0.0,0.0,0.12163181262260062,-0.0012130765114451514,-0.0006049317140097984,0.0,-0.004842935412189657,-0.007336460130736075,0.0,15.0,0.0,24.358700045765573,0.5362841073854584,0.29609517377445665,10716.855065993128,10745.428343586616,10714.697143032196,10743.270420625684
0.0,0.0,0.1372074957526667,-0.0013206558836752467,-0.0009537886427985203,0.0,-0.0021515874446019034,-0.006977138575774436,0.0,15.0,0.0,24.34270382128657,0.5385301008400829,0.31151366260132146,10388.401124980985,10421.719206991469,10414.201225914436,10447.519307924924
0.0,0.0,0.1526453332599355,-0.0012881101162549315,-0.0012659799867887607,0.0,0.000650915348406304,-0.006243826879804808,0.0,15.0,0.0,24.326885350432995,0.5399589510853013,0.3087567501453764,10022.48889303185,10057.18305266094,10075.142354069483,10109.836513698576
0.0,0.0,0.16702859036675496,-0.0011240404033803302,-0.0015243946694745484,0.0,0.0032813942574920277,-0.005168293653715751,0.0,15.0,0.0,24.312178867396064,0.5405684900430927,0.2876651421363892,9642.43608353194,9675.00064801631,9719.661858525038,9752.226423009408
0.0,0.0,0.17948914438443112,-0.0008503302999546491,-0.0017142600940689575,0.0,0.005474202068513622,-0.003797308491888182,0.0,15.0,0.0,24.299467619185357,0.5403577928243573,0.2492110803535229,9271.564680984635,9298.711008876548,9370.004604809674,9397.150932701585
0.0,0.0,0.18925299359677292,-0.0004999280291867914,-0.001823790421520237,0.0,0.007008045415357154,-0.00219060654902559,0.0,15.0,0.0,24.28953794319724,0.5393271791323042,0.19527698424683596,8931.774041066032,8950.762579765165,9047.138982394785,9066.127521093917
0.0,0.0,0.19567391947220303,-0.00011351160300330295,-0.001844704857830305,0.0,0.007728328523669769,-0.00041828872620136245,0.0,15.0,0.0,24.283045052463613,0.5374782127773476,0.12841851750860206,8642.410321589323,8651.327218558772,8769.666863353215,8778.583760322666
0.0,0.0,0.19825635970867564,0.00026462651732042945,-0.0017725933845950585,0.0,0.007562762406474647,0.0014422294647049286,0.0,15.0,0.0,24.28048958606096,0.5348136993042455,0.05164880472945216,8419.44995794286,8417.400297367345,8553.039480564432,8550.989819988914
0.0,0.0,0.19666948077801566,0.0005910596842568513,-0.001607114004609723,0.0,0.0065286633387284364,0.0033095875997067115,0.0,15.0,0.0,24.282203071368137,0.5313376817350822,-0.03173757861319945,8274.967438341075,8262.165592707668,8409.048071161224,8396.246225527817
0.0,0.0,0.19075459800455927,0.0008276198624087111,-0.001352012908696194,0.0,0.004731203563037196,0.00510202191827058,0.0,15.0,0.0,24.28834026832763,0.5270554344345555,-0.11829765546912786,8216.83311250762,8194.581086490529,8345.534024012908,8323.281997995815
0.0,0.0,0.18052772902640116,0.0009452594068109092,-0.001014966679458316,0.0,0.0023527908880439626,0.006740924584757559,0.0,15.0,0.0,24.29887668437363,0.5219734551068738,-0.20453737956316226,8248.58198025557,8219.137933526876,8366.258940935479,8336.814894206784
0.0,0.0,0.16617842114228068,0.0009269918890066555,-0.0006072533938846899,0.0,-0.00036535035608507545,0.008154265711472519,0.0,15.0,0.0,24.313610138861968,0.5160994549364099,-0.2869861576824096,8369.403202152931,8335.753425951261,8470.884298375258,8437.234522173587
0.0,0.0,0.14806523654746054,0.0007696150263040987,-0.00014326693090537478,0.0,-0.0031475372540511336,0.009279729259586303,0.0,15.0,0.0,24.33216595995539,0.5094423468870704,-0.36226369189640273,8574.216546483818,8539.77391620886,8655.027351984698,8620.58472170974
0.0,0.0,0.126707519365398,0.0004840417262783635,0.00036010439039564494,0.0,-0.005711466000514705,0.010067426426020393,0.0,15.0,0.0,24.35400611743826,0.5020122321781341,-0.42715434364125077,8853.821816175916,8822.081165407633,8910.380220964473,8878.639570196192
0.0,0.0,0.10277237810773349,9.42057782492523e-05,0.0008842078143519476,0.0,-0.007796718960582224,0.010482068479126052,0.0,15.0,0.0,24.378443262447426,0.49382038495708125,-0.47870282515329027,9195.127697520791,9169.312909249242,9224.899913498148,9199.085125226591
0.0,0.0,0.07705527344586574,-0.00036534736251057795,0.0014094330359549628,0.0,-0.009191062815196605,0.010504504432060307,0.0,15.0,0.0,24.404661181362293,0.48487923519267107,-0.514342093237355,9581.485431350826,9564.223880951971,9583.096382709793,9565.83483231094
0.0,0.0,0.050452315314062746,-0.0008529414610581608,0.0019160608600174104,0.0,-0.009751881970951656,0.010132556481248948,0.0,15.0,0.0,24.43174346014957,0.4752023498142224,-0.5320591626360599,9993.168089479459,9986.225315267913,9966.461380973351,9959.518606761807
0.0,0.0,0.023922505843032,-0.0013239705703221136,0.002385116693322719,0.0,-0.009420582185279056,0.009381116666106177,0.0,15.0,0.0,24.458712032842058,0.4648044121257192,-0.5305961894206149,10408.04503060421,10412.146428007378,10354.08988197288,10358.19127937605
0.0,0.0,-0.0015610913813029828,-0.0017353960353355853,0.0027991917151306903,0.0,-0.008228509300269436,0.008281500436159418,0.0,15.0,0.0,24.484576560019704,0.4537011995259752,-0.5096719444866996,10802.499098299253,10817.256645043903,10723.543942881905,10738.301489626549
0.0,0.0,-0.02507075719126623,-0.002050085307576572,0.0031431959806795407,0.0,-0.0062937854448197345,0.0068800853109770126,0.0,15.0,0.0,24.50839409163484,0.44190955956866323,-0.47019331619926497,11152.61634014429,11176.567750086564,11051.991108902956,11075.942518845228
0.0,0.0,-0.04579129300242184,-0.0022405544596231816,0.0034050106849998186,0.0,-0.003809383040932191,0.0052362940864055536,0.0,15.0,0.0,24.529336204616392,0.4294473843985378,-0.4144107162231121,11435.640346224543,11466.396692424856,11317.611693117417,11348.368039317731
0.0,0.0,-0.06308935026908455,-0.0022917365656719415,0.0035760112162271838,0.0,-0.0010236421209752025,0.003420010624547303,0.0,15.0,0.0,24.546758052885984,0.4163335836026376,-0.34596114533325406,11631.625386835743,11666.112280134445,11501.211159761258,11535.698053059961
0.0,0.0,-0.07657665849964655,-0.0022024965205126993,0.003651438260220036,0.0,0.0017848009031848403,0.0015085408798570467,0.0,15.0,0.0,24.5602611964393,0.40258805551766297,-0.2697461646112401,11725.151507315768,11759.919472728594,11587.902541352703,11622.670506765535
0.0,0.0,-0.08615744245858288,-0.0019857394412539616,0.0036306008315506086,0.0,0.004335141585174751,-0.00041674857338854713,0.0,15.0,0.0,24.56974067358783,0.38823165703706675,-0.19161567917872652,11706.897729417926,11738.470441503381,11568.656459103351,11600.229171188807
0.0,0.0,-0.09205104654585483,-0.001667101753131794,0.0035169024118650153,0.0,0.006372753762443353,-0.002273968393711868,0.0,15.0,0.0,24.57540751748379,0.3732861719636701,-0.11787208174543891,11574.831851566658,11600.05707303859,11441.478245560722,11466.70346703266
0.0,0.0,-0.094784133941365,-0.0012823571011165622,0.003317689061924279,0.0,0.007694893040304632,-0.003984266998814729,0.0,15.0,0.0,24.577781216345393,0.3577742779558246,-0.05466174791020337,11334.792126717823,11351.159924040527,11211.987998506407,11228.355795829108
0.0,0.0,-0.09515221376944435,-0.0008737989498760452,0.0030439261106035395,0.0,0.00817116302481034,-0.0054752590264147884,0.0,15.0,0.0,24.577651896048508,0.34171951211727614,-0.007361596561587039,11000.318445057866,11006.214556744231,10893.261263911918,10899.15737559828
0.0,0.0,-0.09415607079641954,-0.0004859650595974761,0.0027097174809154008,0.0,0.007756677805571381,-0.0066841725937627754,0.0,15.0,0.0,24.5760176973451,0.32514623528294007,0.019922859460496448,10591.724016740753,10586.592792813166,10504.920930830014,10499.789706902426
0.0,0.0,-0.09292297014533382,-0.00016113551286430606,0.0023316885657101417,0.0,0.0064965909346634005,-0.00756057830410518,0.0,15.0,0.0,24.574007016738626,0.3080795950547822,0.02466201302171442,10134.543040262139,10118.943497308097,10071.614945963325,10056.015403009285
0.0,0.0,-0.09262393677577088,6.494112348666775e-05,0.0019282595122112574,0.0,0.004521532727019476,-0.008068581069977683,0.0,15.0,0.0,24.572796669488604,0.2905454876438935,0.005980667391258729,9657.596600042652,9633.145926473038,9621.12078552444,9596.670111954827
0.0,0.0,-0.0943968684420617,0.00016666192670692932,0.0015188405510682445,0.0,0.0020344160644052314,-0.008188379222860257,0.0,15.0,0.0,24.57353552578231,0.2725705185766526,-0.03545863332581627,9190.954483765117,9160.164695142486,9182.35269713063,9151.562908507996
0.0,0.0,-0.09928177194936802,0.00013115907224834538,0.001122984400967652,0.0,-0.0007100570891716788,-0.007917123002011849,0.0,15.0,0.0,24.5772797868916,0.2541819623246066,-0.09769807014612622,8764.032381387151,8730.056617034932,8783.509196846002,8749.533432493783
0.0,0.0,-0.10817049787050981,-4.039687616579784e-05,0.0007595326464654726,0.0,-0.003431118968282864,-0.007269035090043587,0.0,15.0,0.0,24.584942256196115,0.23540772091932022,-0.1777745184228357,8403.978053589362,8370.29213166958,8450.512219537737,8416.826297617956
0.0,0.0,-0.12177017609894275,-0.00033291145425394097,0.00044579324623029277,0.0,-0.0058502915617628624,-0.006274788004703596,0.0,15.0,0.0,24.597254879504632,0.21627628161499168,-0.27199356456865875,8134.403535011936,8104.45492149198,8205.792681176275,8175.84406765632
0.0,0.0,-0.14057766583181003,-0.000718887017209465,0.0001967849730369966,0.0,-0.00771951125911048,-0.004980165463865923,0.0,15.0,0.0,24.614742006530392,0.1968166736630766,-0.37614979465734527,7974.442824606197,7951.302462102769,8067.399582266684,8044.259219763253
0.0,0.0,-0.1648617003511577,-0.0011611961524566508,2.4581675420231816e-05,0.0,-0.008846182704943716,-0.0034440659523352953,0.0,15.0,0.0,24.637701227414894,0.17705842426450752,-0.4856806903869533,7938.069168026257,7924.121321808854,8048.364519058733,8034.416672841332
0.0,0.0,-0.19464971143635068,-0.0016168277465794822,-6.221509134224406e-05,0.0,-0.00911263188245663,-0.0017359353352495172,0.0,15.0,0.0,24.66618894751693,0.15703151376634467,-0.5957602217038596,8033.592012783798,8030.293452550602,8156.239627310014,8152.9410670768175
0.0,0.0,-0.2297172144531996,-0.002041227440178206,-5.885210431120432e-05,0.0,-0.008487993871974471,6.72597406207948e-05,0.0,15.0,0.0,24.700008736269446,0.13676633017084378,-0.7013500603369782,8263.262843102117,8270.995677664054,8392.736381422783,8400.46921598472
0.0,0.0,-0.2695788896334795,-0.002392794179618796,3.536718832636116e-05,0.0,-0.007031334788811803,0.0018843858527513096,0.0,15.0,0.0,24.738701690834297,0.11629362302596272,-0.7972335036055977,8622.942546428461,8640.97557076507,8753.416466326858,8771.449490663465
0.0,0.0,-0.31348201199964465,-0.0026370788249166755,0.00021705109399485173,0.0,-0.004885692905957587,0.003633678113369811,0.0,15.0,0.0,24.78153950105287,0.0956444567672739,-0.8780624473233029,9101.81477791919,9128.37723364652,9227.418165823416,9253.980621550747
